age,year,central,lower,upper,type,sex
60,2040,0.0112513253899186,0.0146502377716125,0.00857699906472053,forecast,male
60,2041,0.011154113242099,0.0146350145595565,0.00844339438807435,forecast,male
60,2042,0.0110566915571217,0.0145970020903757,0.00831820924663918,forecast,male
60,2043,0.0109603255169832,0.0145683110484524,0.00818342183322828,forecast,male
60,2044,0.0108654065855207,0.0145317482781148,0.00806615649389434,forecast,male
60,2045,0.0107706207244445,0.0144990759853145,0.0079467296105698,forecast,male
60,2046,0.0106791219156245,0.0144598923565901,0.0078231722307318,forecast,male
60,2047,0.0105884822844428,0.014409898368024,0.00770277448059557,forecast,male
60,2048,0.0104963955964087,0.0143871772829269,0.00758863058562194,forecast,male
60,2049,0.0104051492263321,0.014346944212181,0.00748306440006743,forecast,male
60,2050,0.0103158966303968,0.0143129905414721,0.0073701989561293,forecast,male
60,2051,0.0102267122013708,0.0142598863650895,0.00726699472028826,forecast,male
60,2052,0.0101403869402004,0.0142140366457487,0.00716069794587638,forecast,male
60,2053,0.0100499193721045,0.0141652988878607,0.00706184922210218,forecast,male
60,2054,0.00996204327342842,0.0141261494359973,0.00696024467844843,forecast,male
60,2055,0.00987564332710677,0.0140810619652372,0.00686146424087311,forecast,male
60,2056,0.00978846139269845,0.0140286624838712,0.00675929605118267,forecast,male
60,2057,0.00970286167583583,0.0139760956688676,0.00665858095569694,forecast,male
60,2058,0.00962216085767293,0.0139092164912033,0.00657485405767958,forecast,male
60,2059,0.00953823270106551,0.0138608314335327,0.0064893834563035,forecast,male
60,2060,0.00945486456393394,0.0138064847428801,0.00639885983565852,forecast,male
60,2061,0.00937383648298009,0.0137488161883365,0.00631029225474514,forecast,male
65,1950,0.0352265345221539,,,historic,male
65,1951,0.0380655270859122,,,historic,male
65,1952,0.0384653791069521,,,historic,male
65,1953,0.0341150715512532,,,historic,male
65,1954,0.0303688889838615,,,historic,male
65,1955,0.0340660761074797,,,historic,male
65,1956,0.0333001959177029,,,historic,male
65,1957,0.0328586461834324,,,historic,male
65,1958,0.0284243623176022,,,historic,male
65,1959,0.0288876277551157,,,historic,male
65,1960,0.0279768624878587,,,historic,male
65,1961,0.0281540063248757,,,historic,male
65,1962,0.0283577582983831,,,historic,male
65,1963,0.0284388798016984,,,historic,male
65,1964,0.0291559460419201,,,historic,male
65,1965,0.0283796057447097,,,historic,male
65,1966,0.0282181024165949,,,historic,male
65,1967,0.0284901913858011,,,historic,male
65,1968,0.029256572989982,,,historic,male
65,1969,0.0272883622568807,,,historic,male
65,1970,0.0289101896385098,,,historic,male
65,1971,0.0285686374540047,,,historic,male
65,1972,0.0273037542662116,,,historic,male
65,1973,0.0275271016155018,,,historic,male
65,1974,0.0266435322825384,,,historic,male
65,1975,0.0266727838932586,,,historic,male
65,1976,0.0269435663716545,,,historic,male
65,1977,0.0255464444621359,,,historic,male
65,1978,0.0266127394474367,,,historic,male
65,1979,0.027039412109413,,,historic,male
65,1980,0.0276067703762452,,,historic,male
65,1981,0.0275946093257382,,,historic,male
65,1982,0.0277093011731114,,,historic,male
65,1983,0.0270094241665678,,,historic,male
65,1984,0.0259581835021779,,,historic,male
65,1985,0.0255016713933278,,,historic,male
65,1986,0.0261975523600813,,,historic,male
65,1987,0.0273106877273832,,,historic,male
65,1988,0.0272056800151446,,,historic,male
65,1989,0.0281441985361161,,,historic,male
65,1990,0.0264415771925227,,,historic,male
65,1991,0.0255840993044849,,,historic,male
65,1992,0.026411502817273,,,historic,male
65,1993,0.0259983130104424,,,historic,male
65,1994,0.0249373776392765,,,historic,male
65,1995,0.025174381375177,,,historic,male
65,1996,0.0235859981946841,,,historic,male
65,1997,0.023665297281434,,,historic,male
65,1998,0.0248352478921777,,,historic,male
65,1999,0.0227563434550444,,,historic,male
65,2000,0.0238521750873305,,,historic,male
